id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
sci-l2-044,Science,2,What is a key concept in Science at level 2? (variation 43),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-045,Science,2,What is a key concept in Science at level 2? (variation 44),Option E,Option B,Option C,Option D,Option A,2,Consider Science principles at level 2
sci-l2-046,Science,2,What is a key concept in Science at level 2? (variation 45),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-047,Science,2,What is a key concept in Science at level 2? (variation 46),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-048,Science,2,What is a key concept in Science at level 2? (variation 47),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-049,Science,2,What is a key concept in Science at level 2? (variation 48),Option C,Option A,Option B,Option E,Option D,0,Consider Science principles at level 2
sci-l2-050,Science,2,What is a key concept in Science at level 2? (variation 49),Option A,Option D,Option E,Option B,Option C,4,Consider Science principles at level 2
sci-l2-051,Science,2,What is a key concept in Science at level 2? (variation 50),Option E,Option A,Option D,Option C,Option B,3,Consider Science principles at level 2
sci-l2-052,Science,2,What is a key concept in Science at level 2? (variation 51),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-053,Science,2,What is a key concept in Science at level 2? (variation 52),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-054,Science,2,What is a key concept in Science at level 2? (variation 53),Option C,Option B,Option E,Option A,Option D,0,Consider Science principles at level 2
sci-l2-055,Science,2,What is a key concept in Science at level 2? (variation 54),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-056,Science,2,What is a key concept in Science at level 2? (variation 55),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-057,Science,2,What is a key concept in Science at level 2? (variation 56),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-058,Science,2,What is a key concept in Science at level 2? (variation 57),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-059,Science,2,What is a key concept in Science at level 2? (variation 58),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-060,Science,2,What is a key concept in Science at level 2? (variation 59),Option D,Option B,Option C,Option A,Option E,2,Consider Science principles at level 2
sci-l2-061,Science,2,What is a key concept in Science at level 2? (variation 60),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-062,Science,2,What is a key concept in Science at level 2? (variation 61),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-063,Science,2,What is a key concept in Science at level 2? (variation 62),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-064,Science,2,What is a key concept in Science at level 2? (variation 63),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-065,Science,2,What is a key concept in Science at level 2? (variation 64),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-066,Science,2,What is a key concept in Science at level 2? (variation 65),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-067,Science,2,What is a key concept in Science at level 2? (variation 66),Option B,Option C,Option D,Option E,Option A,1,Consider Science principles at level 2
sci-l2-068,Science,2,What is a key concept in Science at level 2? (variation 67),Option D,Option E,Option C,Option A,Option B,2,Consider Science principles at level 2
sci-l2-069,Science,2,What is a key concept in Science at level 2? (variation 68),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-070,Science,2,What is a key concept in Science at level 2? (variation 69),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-071,Science,2,What is a key concept in Science at level 2? (variation 70),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-072,Science,2,What is a key concept in Science at level 2? (variation 71),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-073,Science,2,What is a key concept in Science at level 2? (variation 72),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-074,Science,2,What is a key concept in Science at level 2? (variation 73),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-075,Science,2,What is a key concept in Science at level 2? (variation 74),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-076,Science,2,What is a key concept in Science at level 2? (variation 75),Option E,Option B,Option A,Option C,Option D,3,Consider Science principles at level 2
sci-l2-077,Science,2,What is a key concept in Science at level 2? (variation 76),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-078,Science,2,What is a key concept in Science at level 2? (variation 77),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-079,Science,2,What is a key concept in Science at level 2? (variation 78),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-080,Science,2,What is a key concept in Science at level 2? (variation 79),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-081,Science,2,What is a key concept in Science at level 2? (variation 80),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-082,Science,2,What is a key concept in Science at level 2? (variation 81),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-083,Science,2,What is a key concept in Science at level 2? (variation 82),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-084,Science,2,What is a key concept in Science at level 2? (variation 83),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-085,Science,2,What is a key concept in Science at level 2? (variation 84),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-086,Science,2,What is a key concept in Science at level 2? (variation 85),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-087,Science,2,What is a key concept in Science at level 2? (variation 86),Option A,Option C,Option E,Option B,Option D,1,Consider Science principles at level 2
sci-l2-088,Science,2,What is a key concept in Science at level 2? (variation 87),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-089,Science,2,What is a key concept in Science at level 2? (variation 88),Option E,Option B,Option D,Option C,Option A,3,Consider Science principles at level 2
sci-l2-090,Science,2,What is a key concept in Science at level 2? (variation 89),Option C,Option E,Option A,Option D,Option B,0,Consider Science principles at level 2
sci-l2-091,Science,2,What is a key concept in Science at level 2? (variation 90),Option D,Option E,Option C,Option B,Option A,2,Consider Science principles at level 2
sci-l2-092,Science,2,What is a key concept in Science at level 2? (variation 91),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-093,Science,2,What is a key concept in Science at level 2? (variation 92),Option B,Option E,Option C,Option D,Option A,2,Consider Science principles at level 2
sci-l2-094,Science,2,What is a key concept in Science at level 2? (variation 93),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-095,Science,2,What is a key concept in Science at level 2? (variation 94),Option B,Option E,Option C,Option A,Option D,2,Consider Science principles at level 2
sci-l2-096,Science,2,What is a key concept in Science at level 2? (variation 95),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-097,Science,2,What is a key concept in Science at level 2? (variation 96),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-098,Science,2,What is a key concept in Science at level 2? (variation 97),Option C,Option E,Option B,Option D,Option A,0,Consider Science principles at level 2
sci-l2-099,Science,2,What is a key concept in Science at level 2? (variation 98),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l2-100,Science,2,What is a key concept in Science at level 2? (variation 99),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 2
sci-l3-001,Science,3,What is a key concept in Science at level 3?,Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 3
sci-l3-002,Science,3,What is a key concept in Science at level 3? (variation 1),Option D,Option C,Option E,Option A,Option B,1,Consider Science principles at level 3
sci-l3-003,Science,3,What is a key concept in Science at level 3? (variation 2),Option C,Option E,Option B,Option A,Option D,0,Consider Science principles at level 3
sci-l3-004,Science,3,What is a key concept in Science at level 3? (variation 3),Option A,Option B,Option C,Option D,Option E,2,Consider Science principles at level 3
sci-l3-005,Science,3,What is a key concept in Science at level 3? (variation 4),Option B,Option D,Option C,Option E,Option A,2,Consider Science principles at level 3
sci-l3-006,Science,3,What is a key concept in Science at level 3? (variation 5),Option B,Option A,Option D,Option E,Option C,4,Consider Science principles at level 3
